,ts,io,mpi,iops,mpi_hit,other_hit,io_p,mpi_p,other_p
70,700.0,0.8958716161888844,7.157090616202936,19.41839877111761,657.3685168128286,-0.0008709086769158603,0.2799598800590264,2.2365908175634175,97.48344930237755
71,710.0,1.1591381267757583,12.13772942053265,24.26890427791568,668.5456962600874,-0.0004478745668166084,0.3622306646174245,3.7930404439164533,95.84472889146612
72,720.0,1.2210786594308018,10.197952676152568,25.148752448203595,674.8208640259982,0.00016347613200196065,0.3815870810721256,3.186860211297678,96.4315527076302
73,730.0,0.8517805524521265,5.254990592417471,17.661067730226932,639.5991422167936,0.0010886470390687464,0.2661814226412895,1.6421845601304597,98.09163401722824
74,740.0,1.3967077249276798,13.324930047351359,27.48852076764888,679.4732462584288,-0.00015808576972631272,0.4364711640399,4.1640406397972995,95.3994881961628
75,750.0,1.2537249694420325,10.674033646775797,25.16903376440314,663.921222447927,0.0002040819454123266,0.39178905295063515,3.335635514617437,96.27257543243192
76,760.0,0.8176762606204164,5.353371148517795,21.587884231002135,641.0736930819548,0.0008276904372905847,0.25552383144388013,1.6729284839118108,98.07154768464432
77,770.0,1.2060025519354696,12.277243158100532,32.4380305387449,674.1995728797847,-0.001098602623642364,0.37687579747983424,3.8366384869064163,95.78648571561375
78,780.0,1.0825515382270368,11.211670474041739,25.52039788305774,679.5970822318632,0.0002861511211449397,0.338297355695949,3.5036470231380434,96.15805562116601
79,790.0,0.6888586881987919,6.26929456836956,15.811179298593743,639.0421366440787,-0.0011917495085072005,0.21526834006212248,1.9591545526154874,97.82557710732239
80,800.0,0.9929826725370816,9.203288001678175,28.75138901448736,665.7467805467895,0.0011314130351820495,0.310307085167838,2.8760275005244296,96.81366541430774
81,810.0,0.826734639264302,11.01928479149717,21.39312779152442,673.1734248756838,-0.0037895109062446863,0.2583545747700944,3.443526497342866,96.29811892788705
82,820.0,1.0297808208961072,13.74596590424892,43.19059551184,636.168045701459,0.0029596905687867547,0.3218065065300335,4.295614345077787,95.38257914839218
83,830.0,0.5450746635163881,2.456618711441706,13.858481461620613,584.0470241791263,-0.0011261988229307462,0.17033583234887129,0.7676933473255332,99.0619708203256
84,840.0,0.8883035155876371,7.782776720436004,20.106736509613256,600.6217772097443,0.0020217805958964163,0.2775948486211366,2.4321177251362514,97.29028742624261
85,850.0,1.1042790000000622,10.650258814592462,25.94060534748496,626.2203345040471,-7.797561011102516e-06,0.34508718750001943,3.3282058795601444,96.32670693293984
